,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
748,0.454,0.853,5,-6.494,1,0.0367,0.046,0.000198,0.334,0.531,150.081,audio_features,1qEyqHR1xsj2MC4Qy0dsaI,spotify:track:1qEyqHR1xsj2MC4Qy0dsaI,https://api.spotify.com/v1/tracks/1qEyqHR1xsj2MC4Qy0dsaI,https://api.spotify.com/v1/audio-analysis/1qEyqHR1xsj2MC4Qy0dsaI,337400,4
749,0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,audio_features,3cfOd4CMv2snFaKAnMdnvK,spotify:track:3cfOd4CMv2snFaKAnMdnvK,https://api.spotify.com/v1/tracks/3cfOd4CMv2snFaKAnMdnvK,https://api.spotify.com/v1/audio-analysis/3cfOd4CMv2snFaKAnMdnvK,200373,4
750,0.729,0.775,4,-5.88,0,0.0723,0.613,1.2e-06,0.312,0.813,112.215,audio_features,2vLPGv0TAzbY68zYBbRCD3,spotify:track:2vLPGv0TAzbY68zYBbRCD3,https://api.spotify.com/v1/tracks/2vLPGv0TAzbY68zYBbRCD3,https://api.spotify.com/v1/audio-analysis/2vLPGv0TAzbY68zYBbRCD3,197533,4
751,0.514,0.898,11,-6.765,0,0.0577,0.00488,0.0345,0.0746,0.353,123.067,audio_features,7clUVcSOtkNWa58Gw5RfD4,spotify:track:7clUVcSOtkNWa58Gw5RfD4,https://api.spotify.com/v1/tracks/7clUVcSOtkNWa58Gw5RfD4,https://api.spotify.com/v1/audio-analysis/7clUVcSOtkNWa58Gw5RfD4,287907,4
752,0.531,0.948,9,-5.438,1,0.0568,0.006,0.0117,0.694,0.498,136.891,audio_features,3UrDYCWfY6fTsiA63NNL27,spotify:track:3UrDYCWfY6fTsiA63NNL27,https://api.spotify.com/v1/tracks/3UrDYCWfY6fTsiA63NNL27,https://api.spotify.com/v1/audio-analysis/3UrDYCWfY6fTsiA63NNL27,298093,4
753,0.402,0.643,5,-8.749,1,0.0317,0.24,3.91e-05,0.118,0.525,150.086,audio_features,5OuaAMBmGjjJMK7yXpaFAK,spotify:track:5OuaAMBmGjjJMK7yXpaFAK,https://api.spotify.com/v1/tracks/5OuaAMBmGjjJMK7yXpaFAK,https://api.spotify.com/v1/audio-analysis/5OuaAMBmGjjJMK7yXpaFAK,199707,4
754,0.243,0.47,4,-8.194,0,0.0353,0.309,0.000798,0.121,0.393,204.026,audio_features,1XxCiPw07rd1ytYnE7SoJI,spotify:track:1XxCiPw07rd1ytYnE7SoJI,https://api.spotify.com/v1/tracks/1XxCiPw07rd1ytYnE7SoJI,https://api.spotify.com/v1/audio-analysis/1XxCiPw07rd1ytYnE7SoJI,204973,4
755,0.662,0.0925,7,-25.593,1,0.0456,0.273,0.00127,0.465,0.369,128.637,audio_features,0Cr3z2gm7TXQ17Yq1zjV4I,spotify:track:0Cr3z2gm7TXQ17Yq1zjV4I,https://api.spotify.com/v1/tracks/0Cr3z2gm7TXQ17Yq1zjV4I,https://api.spotify.com/v1/audio-analysis/0Cr3z2gm7TXQ17Yq1zjV4I,84507,3
756,0.32,0.359,2,-16.21,0,0.047,0.072,0.00685,0.119,0.155,129.438,audio_features,7yWdsy6UHRTun4hkJZJYNq,spotify:track:7yWdsy6UHRTun4hkJZJYNq,https://api.spotify.com/v1/tracks/7yWdsy6UHRTun4hkJZJYNq,https://api.spotify.com/v1/audio-analysis/7yWdsy6UHRTun4hkJZJYNq,1025027,4
757,0.679,0.655,9,-11.859,0,0.0456,0.22,0.0198,0.109,0.898,146.556,audio_features,0vlCOzte4bru0gK74lfUIJ,spotify:track:0vlCOzte4bru0gK74lfUIJ,https://api.spotify.com/v1/tracks/0vlCOzte4bru0gK74lfUIJ,https://api.spotify.com/v1/audio-analysis/0vlCOzte4bru0gK74lfUIJ,324200,4
758,0.634,0.444,4,-12.662,0,0.0645,0.244,0.0635,0.114,0.267,78.334,audio_features,4s6p0rVzSaWqaJRsp0HBDI,spotify:track:4s6p0rVzSaWqaJRsp0HBDI,https://api.spotify.com/v1/tracks/4s6p0rVzSaWqaJRsp0HBDI,https://api.spotify.com/v1/audio-analysis/4s6p0rVzSaWqaJRsp0HBDI,253400,4
759,0.792,0.688,2,-11.143,1,0.036,0.0391,0.416,0.0703,0.962,110.375,audio_features,65yZkiuWflku6XPch2iqqq,spotify:track:65yZkiuWflku6XPch2iqqq,https://api.spotify.com/v1/tracks/65yZkiuWflku6XPch2iqqq,https://api.spotify.com/v1/audio-analysis/65yZkiuWflku6XPch2iqqq,348960,4
760,0.356,0.0967,9,-20.084,1,0.0315,0.696,0.691,0.0801,0.067,84.486,audio_features,5KVak7r5YKcnkmARc0hy0Q,spotify:track:5KVak7r5YKcnkmARc0hy0Q,https://api.spotify.com/v1/tracks/5KVak7r5YKcnkmARc0hy0Q,https://api.spotify.com/v1/audio-analysis/5KVak7r5YKcnkmARc0hy0Q,405893,4
761,0.607,0.84,9,-9.169,1,0.0461,0.00287,0.000895,0.101,0.766,149.505,audio_features,7btwmzYKStDASnnx0vubga,spotify:track:7btwmzYKStDASnnx0vubga,https://api.spotify.com/v1/tracks/7btwmzYKStDASnnx0vubga,https://api.spotify.com/v1/audio-analysis/7btwmzYKStDASnnx0vubga,348440,4
762,0.362,0.164,9,-18.48,1,0.0321,0.454,0.00218,0.0622,0.239,143.028,audio_features,1t8pPoX4Pj7Gdy07gxlKgM,spotify:track:1t8pPoX4Pj7Gdy07gxlKgM,https://api.spotify.com/v1/tracks/1t8pPoX4Pj7Gdy07gxlKgM,https://api.spotify.com/v1/audio-analysis/1t8pPoX4Pj7Gdy07gxlKgM,313160,4
763,0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,audio_features,3l9CW99AHtExIRV4hW2N5m,spotify:track:3l9CW99AHtExIRV4hW2N5m,https://api.spotify.com/v1/tracks/3l9CW99AHtExIRV4hW2N5m,https://api.spotify.com/v1/audio-analysis/3l9CW99AHtExIRV4hW2N5m,211520,4
764,0.452,0.563,4,-6.607,1,0.0272,0.144,0.0,0.143,0.209,137.715,audio_features,3ZHfX6kbiY7JVsB63lLOLu,spotify:track:3ZHfX6kbiY7JVsB63lLOLu,https://api.spotify.com/v1/tracks/3ZHfX6kbiY7JVsB63lLOLu,https://api.spotify.com/v1/audio-analysis/3ZHfX6kbiY7JVsB63lLOLu,267653,3
765,0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01,audio_features,1yjY7rpaAQvKwpdUliHx0d,spotify:track:1yjY7rpaAQvKwpdUliHx0d,https://api.spotify.com/v1/tracks/1yjY7rpaAQvKwpdUliHx0d,https://api.spotify.com/v1/audio-analysis/1yjY7rpaAQvKwpdUliHx0d,216013,4
766,0.371,0.866,9,-7.426,1,0.039,5.91e-06,0.58,0.196,0.447,87.254,audio_features,0F2LiyHp9E0pAanpfnzHNp,spotify:track:0F2LiyHp9E0pAanpfnzHNp,https://api.spotify.com/v1/tracks/0F2LiyHp9E0pAanpfnzHNp,https://api.spotify.com/v1/audio-analysis/0F2LiyHp9E0pAanpfnzHNp,298253,4
767,0.457,0.825,8,-7.611,1,0.0268,3.29e-05,0.578,0.0548,0.414,82.539,audio_features,3cahGAUUQ0n55EjLBs2Wjo,spotify:track:3cahGAUUQ0n55EjLBs2Wjo,https://api.spotify.com/v1/tracks/3cahGAUUQ0n55EjLBs2Wjo,https://api.spotify.com/v1/audio-analysis/3cahGAUUQ0n55EjLBs2Wjo,201173,4
768,0.527,0.418,4,-10.205,0,0.0277,0.142,0.781,0.139,0.217,129.517,audio_features,7A8caPxvrT8ZgLvQPPUCcj,spotify:track:7A8caPxvrT8ZgLvQPPUCcj,https://api.spotify.com/v1/tracks/7A8caPxvrT8ZgLvQPPUCcj,https://api.spotify.com/v1/audio-analysis/7A8caPxvrT8ZgLvQPPUCcj,196905,4
769,0.634,0.551,3,-7.136,1,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,audio_features,6VoIBz0VhCyz7OdEoRYDiA,spotify:track:6VoIBz0VhCyz7OdEoRYDiA,https://api.spotify.com/v1/tracks/6VoIBz0VhCyz7OdEoRYDiA,https://api.spotify.com/v1/audio-analysis/6VoIBz0VhCyz7OdEoRYDiA,258827,4
770,0.53,0.867,11,-4.989,1,0.0504,0.02,0.000248,0.737,0.74,175.981,audio_features,2jz1bw1p0WQj0PDnVDP0uY,spotify:track:2jz1bw1p0WQj0PDnVDP0uY,https://api.spotify.com/v1/tracks/2jz1bw1p0WQj0PDnVDP0uY,https://api.spotify.com/v1/audio-analysis/2jz1bw1p0WQj0PDnVDP0uY,195893,4
771,0.556,0.92,8,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138,audio_features,3mwvKOyMmG77zZRunnxp9E,spotify:track:3mwvKOyMmG77zZRunnxp9E,https://api.spotify.com/v1/tracks/3mwvKOyMmG77zZRunnxp9E,https://api.spotify.com/v1/audio-analysis/3mwvKOyMmG77zZRunnxp9E,159227,4
772,0.526,0.763,0,-12.663,0,0.0341,0.00126,6.75e-05,0.359,0.514,136.205,audio_features,4QlzkaRHtU8gAdwqjWmO8n,spotify:track:4QlzkaRHtU8gAdwqjWmO8n,https://api.spotify.com/v1/tracks/4QlzkaRHtU8gAdwqjWmO8n,https://api.spotify.com/v1/audio-analysis/4QlzkaRHtU8gAdwqjWmO8n,215160,4
773,0.462,0.836,11,-5.766,0,0.0621,0.00517,0.0,0.18,0.671,168.766,audio_features,1QFh8OH1e78dGd3VyJZCAC,spotify:track:1QFh8OH1e78dGd3VyJZCAC,https://api.spotify.com/v1/tracks/1QFh8OH1e78dGd3VyJZCAC,https://api.spotify.com/v1/audio-analysis/1QFh8OH1e78dGd3VyJZCAC,155973,4
774,0.611,0.791,9,-7.7,0,0.0286,0.326,0.862,0.217,0.856,140.12,audio_features,2mIrfke7vosXAEWfz6ucyo,spotify:track:2mIrfke7vosXAEWfz6ucyo,https://api.spotify.com/v1/tracks/2mIrfke7vosXAEWfz6ucyo,https://api.spotify.com/v1/audio-analysis/2mIrfke7vosXAEWfz6ucyo,208267,4
