,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
21,0.566,0.511,6,-8.826,0,0.0614,0.676,3e-06,0.221,0.257,123.311,audio_features,2h2FLYLTGP3wKSbZAPrnes,spotify:track:2h2FLYLTGP3wKSbZAPrnes,https://api.spotify.com/v1/tracks/2h2FLYLTGP3wKSbZAPrnes,https://api.spotify.com/v1/audio-analysis/2h2FLYLTGP3wKSbZAPrnes,250013,4
22,0.553,0.417,9,-9.032,1,0.0347,0.648,0.0004,0.102,0.244,87.372,audio_features,6QlroU0h60W8iiJdwQGd2C,spotify:track:6QlroU0h60W8iiJdwQGd2C,https://api.spotify.com/v1/tracks/6QlroU0h60W8iiJdwQGd2C,https://api.spotify.com/v1/audio-analysis/6QlroU0h60W8iiJdwQGd2C,195053,4
23,0.427,0.467,6,-4.589,1,0.0348,0.22,0.79,0.102,0.0758,77.217,audio_features,4GZ0mDOTfdYEFqhddeguic,spotify:track:4GZ0mDOTfdYEFqhddeguic,https://api.spotify.com/v1/tracks/4GZ0mDOTfdYEFqhddeguic,https://api.spotify.com/v1/audio-analysis/4GZ0mDOTfdYEFqhddeguic,251665,3
24,0.459,0.774,6,-4.326,0,0.0438,0.116,0.246,0.0957,0.523,76.761,audio_features,0Iz72FGhG44jBHV1KhteYs,spotify:track:0Iz72FGhG44jBHV1KhteYs,https://api.spotify.com/v1/tracks/0Iz72FGhG44jBHV1KhteYs,https://api.spotify.com/v1/audio-analysis/0Iz72FGhG44jBHV1KhteYs,201613,4
25,0.386,0.866,6,-5.56,1,0.0465,0.0517,0.912,0.0778,0.151,120.048,audio_features,3tBbcuulKDC1o2odykT18R,spotify:track:3tBbcuulKDC1o2odykT18R,https://api.spotify.com/v1/tracks/3tBbcuulKDC1o2odykT18R,https://api.spotify.com/v1/audio-analysis/3tBbcuulKDC1o2odykT18R,301493,4
26,0.561,0.489,9,-7.476,0,0.0322,0.0236,0.0401,0.0828,0.156,141.382,audio_features,09wLmYMwtkACbGAPqX22Pb,spotify:track:09wLmYMwtkACbGAPqX22Pb,https://api.spotify.com/v1/tracks/09wLmYMwtkACbGAPqX22Pb,https://api.spotify.com/v1/audio-analysis/09wLmYMwtkACbGAPqX22Pb,202440,4
27,0.718,0.642,0,-5.129,1,0.0234,0.0227,0.00116,0.0445,0.637,105.983,audio_features,4JVdyAfcmWebp3lWO4OOHk,spotify:track:4JVdyAfcmWebp3lWO4OOHk,https://api.spotify.com/v1/tracks/4JVdyAfcmWebp3lWO4OOHk,https://api.spotify.com/v1/audio-analysis/4JVdyAfcmWebp3lWO4OOHk,257467,4
28,0.586,0.822,7,-6.86,1,0.0972,0.199,8.44e-06,0.258,0.701,131.833,audio_features,3LKfHbhF3HAyWA2IcoE1lP,spotify:track:3LKfHbhF3HAyWA2IcoE1lP,https://api.spotify.com/v1/tracks/3LKfHbhF3HAyWA2IcoE1lP,https://api.spotify.com/v1/audio-analysis/3LKfHbhF3HAyWA2IcoE1lP,304507,4
29,0.676,0.352,2,-10.239,0,0.0345,0.129,0.283,0.11,0.492,121.438,audio_features,5x4Tv2PICzkwkixYuSmbYX,spotify:track:5x4Tv2PICzkwkixYuSmbYX,https://api.spotify.com/v1/tracks/5x4Tv2PICzkwkixYuSmbYX,https://api.spotify.com/v1/audio-analysis/5x4Tv2PICzkwkixYuSmbYX,492267,4
30,0.733,0.47,7,-9.303,1,0.0398,0.541,0.272,0.0992,0.326,117.965,audio_features,51BNtB8pe00pzc6oa36G3C,spotify:track:51BNtB8pe00pzc6oa36G3C,https://api.spotify.com/v1/tracks/51BNtB8pe00pzc6oa36G3C,https://api.spotify.com/v1/audio-analysis/51BNtB8pe00pzc6oa36G3C,289880,4
31,0.389,0.698,8,-7.214,0,0.0314,0.00026,0.216,0.135,0.405,90.853,audio_features,3wqMCDKWWYHnPLldMskKHe,spotify:track:3wqMCDKWWYHnPLldMskKHe,https://api.spotify.com/v1/tracks/3wqMCDKWWYHnPLldMskKHe,https://api.spotify.com/v1/audio-analysis/3wqMCDKWWYHnPLldMskKHe,220918,4
