,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
212,0.74,0.752,9,-7.008,0,0.0359,0.0409,0.00125,0.0233,0.939,114.851,audio_features,0cELvuwJW1acISUHYB6suj,spotify:track:0cELvuwJW1acISUHYB6suj,https://api.spotify.com/v1/tracks/0cELvuwJW1acISUHYB6suj,https://api.spotify.com/v1/audio-analysis/0cELvuwJW1acISUHYB6suj,248093,4
213,0.9,0.656,8,-7.218,0,0.222,0.43,0.0,0.189,0.288,106.948,audio_features,69Rq57lrGf5syykFBNi3g4,spotify:track:69Rq57lrGf5syykFBNi3g4,https://api.spotify.com/v1/tracks/69Rq57lrGf5syykFBNi3g4,https://api.spotify.com/v1/audio-analysis/69Rq57lrGf5syykFBNi3g4,252000,4
214,0.846,0.482,1,-6.721,0,0.129,0.0246,0.0,0.393,0.212,100.969,audio_features,7xYnUQigPoIDAMPVK79NEq,spotify:track:7xYnUQigPoIDAMPVK79NEq,https://api.spotify.com/v1/tracks/7xYnUQigPoIDAMPVK79NEq,https://api.spotify.com/v1/audio-analysis/7xYnUQigPoIDAMPVK79NEq,229867,4
215,0.808,0.721,1,-5.165,1,0.213,0.197,0.0,0.205,0.773,94.955,audio_features,538hPQNtP190KcS3ZnWY5M,spotify:track:538hPQNtP190KcS3ZnWY5M,https://api.spotify.com/v1/tracks/538hPQNtP190KcS3ZnWY5M,https://api.spotify.com/v1/audio-analysis/538hPQNtP190KcS3ZnWY5M,238360,4
216,0.665,0.695,0,-5.763,1,0.0532,0.347,0.0,0.106,0.707,90.119,audio_features,6zMUIb4uce1CzpbjR3vMdN,spotify:track:6zMUIb4uce1CzpbjR3vMdN,https://api.spotify.com/v1/tracks/6zMUIb4uce1CzpbjR3vMdN,https://api.spotify.com/v1/audio-analysis/6zMUIb4uce1CzpbjR3vMdN,227387,4
217,0.726,0.7,2,-5.881,0,0.0998,0.0717,0.0,0.262,0.673,146.559,audio_features,6Y3WvyUG9iE5bQYg38SPtQ,spotify:track:6Y3WvyUG9iE5bQYg38SPtQ,https://api.spotify.com/v1/tracks/6Y3WvyUG9iE5bQYg38SPtQ,https://api.spotify.com/v1/audio-analysis/6Y3WvyUG9iE5bQYg38SPtQ,246333,4
218,0.513,0.606,6,-5.757,1,0.148,0.0531,0.0,0.112,0.455,116.186,audio_features,2bIrFpyw3AA2t7gNIkfmGb,spotify:track:2bIrFpyw3AA2t7gNIkfmGb,https://api.spotify.com/v1/tracks/2bIrFpyw3AA2t7gNIkfmGb,https://api.spotify.com/v1/audio-analysis/2bIrFpyw3AA2t7gNIkfmGb,237360,5
219,0.934,0.706,7,-5.317,1,0.178,0.0305,0.000121,0.136,0.614,112.962,audio_features,4HSAJpNocVNJbwbQvtCMdO,spotify:track:4HSAJpNocVNJbwbQvtCMdO,https://api.spotify.com/v1/tracks/4HSAJpNocVNJbwbQvtCMdO,https://api.spotify.com/v1/audio-analysis/4HSAJpNocVNJbwbQvtCMdO,236480,4
220,0.829,0.857,8,-4.194,0,0.152,0.26,0.0,0.415,0.586,137.979,audio_features,5Ravsw8TmHN5wBiYPPYUFw,spotify:track:5Ravsw8TmHN5wBiYPPYUFw,https://api.spotify.com/v1/tracks/5Ravsw8TmHN5wBiYPPYUFw,https://api.spotify.com/v1/audio-analysis/5Ravsw8TmHN5wBiYPPYUFw,240747,4
221,0.868,0.568,11,-5.388,0,0.258,0.0518,0.0,0.0666,0.556,88.009,audio_features,7BgFkKXIxv96EALb7NrnhQ,spotify:track:7BgFkKXIxv96EALb7NrnhQ,https://api.spotify.com/v1/tracks/7BgFkKXIxv96EALb7NrnhQ,https://api.spotify.com/v1/audio-analysis/7BgFkKXIxv96EALb7NrnhQ,259000,4
222,0.733,0.664,8,-6.163,1,0.295,0.102,0.0,0.191,0.557,148.005,audio_features,3iL2l5gUqyPS6vDwJFgJTR,spotify:track:3iL2l5gUqyPS6vDwJFgJTR,https://api.spotify.com/v1/tracks/3iL2l5gUqyPS6vDwJFgJTR,https://api.spotify.com/v1/audio-analysis/3iL2l5gUqyPS6vDwJFgJTR,288133,4
223,0.838,0.594,4,-5.695,0,0.113,0.176,0.0,0.0867,0.507,90.038,audio_features,5y4TDQdYzlT4eoQIPOgNDz,spotify:track:5y4TDQdYzlT4eoQIPOgNDz,https://api.spotify.com/v1/tracks/5y4TDQdYzlT4eoQIPOgNDz,https://api.spotify.com/v1/audio-analysis/5y4TDQdYzlT4eoQIPOgNDz,240040,4
224,0.714,0.665,4,-7.736,0,0.0509,0.0996,0.0,0.226,0.842,78.515,audio_features,2aEuXA1KswHlCGPOuPmCOW,spotify:track:2aEuXA1KswHlCGPOuPmCOW,https://api.spotify.com/v1/tracks/2aEuXA1KswHlCGPOuPmCOW,https://api.spotify.com/v1/audio-analysis/2aEuXA1KswHlCGPOuPmCOW,204733,4
